Customer ID,TotalSpend,AvgSpend,NumPurchases,TotalQty,Recency,CustomerAge,Returns,Gender,Cluster,HighValue
35910,885,221.25,4,12,533,61,2.0,0,0,0
23286,3979,1326.3333333333333,3,13,472,45,2.0,0,0,0
33396,4428,885.6,5,16,322,31,3.0,0,1,1
46016,552,184.0,3,5,185,53,2.0,1,0,0
31183,4115,1028.75,4,13,21,37,1.0,1,1,1
38499,4936,1234.0,4,17,4,41,4.0,1,1,1
41246,2543,1271.5,2,7,1198,38,2.0,0,0,0
6445,1574,787.0,2,7,1086,66,1.0,1,0,0
13762,3103,1034.3333333333333,3,14,5,30,1.0,0,0,0
25980,7548,1258.0,6,19,327,67,4.0,1,1,1
10297,2501,1250.5,2,6,209,26,1.0,0,0,0
43770,1265,210.83333333333334,6,15,201,59,2.0,1,0,0
33078,10024,1432.0,7,23,133,60,4.0,0,1,1
35366,1540,385.0,4,11,212,25,2.0,0,0,0
35490,5160,1032.0,5,16,104,36,2.0,1,1,1
35002,4882,1220.5,4,13,265,64,2.0,0,1,1
9091,5020,1673.3333333333333,3,15,33,63,2.0,1,1,1
10259,3292,1097.3333333333333,3,13,294,68,2.0,0,0,0
40182,3134,522.3333333333334,6,19,302,27,4.0,0,1,1
47305,2024,1012.0,2,6,724,62,1.0,1,0,0
28866,2866,716.5,4,10,81,45,0.0,0,0,0
38221,2959,739.75,4,9,432,40,2.0,1,0,0
15722,4610,1536.6666666666667,3,11,408,46,1.0,1,0,0
15383,2915,728.75,4,12,23,70,3.0,0,1,1
14979,332,166.0,2,8,283,34,1.0,1,0,0
10920,1372,686.0,2,8,797,61,2.0,1,0,0
25317,449,449.0,1,1,1108,43,1.0,0,0,0
2701,2475,1237.5,2,8,301,28,2.0,0,0,0
18788,1414,707.0,2,6,206,61,1.0,1,0,0
20042,3204,1068.0,3,11,356,48,1.0,1,0,0
4329,3403,567.1666666666666,6,14,451,70,2.0,0,1,1
20491,2958,739.5,4,16,278,39,1.0,1,0,0
40066,2316,579.0,4,16,223,27,3.0,1,1,1
25717,477,238.5,2,4,1103,30,2.0,0,0,0
21276,3863,965.75,4,10,11,66,1.0,1,0,0
48097,2164,721.3333333333334,3,8,256,44,3.0,1,0,0
6954,1800,360.0,5,12,564,19,3.0,1,0,0
13913,5106,1276.5,4,16,467,29,2.0,1,1,1
8198,1736,868.0,2,5,495,64,1.0,0,0,0
41238,1321,440.3333333333333,3,8,298,66,2.0,1,0,0
28392,5809,1161.8,5,15,111,52,2.0,1,1,1
19181,4481,896.2,5,23,537,29,2.0,1,1,1
5964,1671,557.0,3,7,137,51,3.0,1,0,0
16168,5259,1314.75,4,15,672,25,3.0,1,1,1
48930,908,454.0,2,3,328,46,0.0,1,0,0
9764,1450,483.3333333333333,3,7,868,64,1.0,1,0,0
43040,952,952.0,1,4,1118,24,0.0,1,0,0
37168,2972,990.6666666666666,3,7,588,56,3.0,1,0,0
24348,3600,900.0,4,13,440,41,1.0,0,0,0
31294,1260,1260.0,1,4,4,59,0.0,0,0,0
4881,7572,1514.4,5,18,48,24,1.0,0,1,1
20576,2240,560.0,4,9,615,43,1.0,1,0,0
41337,1916,383.2,5,10,192,24,3.0,1,0,0
665,1862,931.0,2,5,446,26,1.0,1,0,0
16597,1782,594.0,3,5,30,68,2.0,0,0,0
6559,1479,493.0,3,11,38,29,3.0,1,0,0
7788,1955,391.0,5,11,797,65,2.0,1,0,0
23223,156,156.0,1,3,485,66,1.0,0,0,0
22245,6614,734.8888888888889,9,24,323,32,3.0,0,1,1
39253,3160,1053.3333333333333,3,10,705,41,3.0,0,0,0
801,390,390.0,1,3,581,62,0.0,1,0,0
25870,1715,428.75,4,11,290,69,2.0,0,0,0
43378,568,568.0,1,4,337,53,0.0,0,0,0
29122,1851,617.0,3,7,152,42,2.0,0,0,0
4837,5627,803.8571428571429,7,21,352,52,3.0,0,1,1
19926,1651,412.75,4,10,106,45,2.0,1,0,0
33002,3933,561.8571428571429,7,17,234,29,3.0,1,1,1
22778,3086,771.5,4,10,283,45,0.0,0,0,0
29542,3604,600.6666666666666,6,19,382,51,2.0,0,1,1
36368,3449,862.25,4,12,106,47,3.0,0,1,1
36912,3338,1112.6666666666667,3,11,17,28,0.0,0,0,0
20551,3195,532.5,6,21,315,40,2.0,0,1,1
26657,1965,491.25,4,11,688,55,1.0,0,0,0
47479,5723,953.8333333333334,6,21,29,43,2.0,1,1,1
16450,2004,501.0,4,7,154,46,3.0,0,0,0
39955,1600,533.3333333333334,3,10,17,31,0.0,1,0,0
37651,3464,1154.6666666666667,3,9,412,41,0.0,1,0,0
42423,2328,776.0,3,8,908,65,2.0,1,0,0
34847,756,378.0,2,5,418,62,1.0,0,0,0
4193,2166,541.5,4,14,581,61,2.0,1,0,0
38031,2459,491.8,5,17,328,48,3.0,1,1,1
36187,2840,710.0,4,13,165,35,0.0,0,0,0
1253,4899,979.8,5,17,320,51,4.0,1,1,1
6431,3865,552.1428571428571,7,22,76,55,3.0,1,1,1
24364,816,408.0,2,8,1297,20,2.0,1,0,0
49013,5606,1401.5,4,14,259,69,1.0,1,1,1
21933,4497,642.4285714285714,7,21,148,49,3.0,0,1,1
23139,342,342.0,1,3,1128,22,1.0,0,0,0
4978,2968,742.0,4,13,85,69,1.0,0,0,0
14782,2678,892.6666666666666,3,13,824,50,1.0,1,0,0
34440,5721,817.2857142857143,7,19,257,34,5.0,1,1,1
22673,2211,737.0,3,7,137,50,3.0,0,0,0
3036,3759,751.8,5,16,340,22,2.0,0,1,1
43443,2043,681.0,3,9,126,24,1.0,0,0,0
30571,3662,915.5,4,10,175,54,3.0,0,1,1
29026,3115,1038.3333333333333,3,8,74,52,1.0,0,0,0
11159,2396,798.6666666666666,3,9,198,31,2.0,0,0,0
19883,4164,832.8,5,14,287,40,1.0,0,1,1
14326,5719,1429.75,4,15,97,38,3.0,1,1,1
16791,786,393.0,2,5,168,52,0.0,0,0,0
46563,3224,806.0,4,16,174,56,2.0,1,1,1
39831,2553,638.25,4,13,71,67,0.0,1,0,0
4455,4749,1583.0,3,13,379,59,2.0,0,1,1
2419,3717,743.4,5,14,87,68,3.0,1,1,1
11876,3801,543.0,7,20,148,48,3.0,0,1,1
26907,4878,1219.5,4,13,330,25,2.0,1,1,1
27990,1598,799.0,2,6,880,22,2.0,1,0,0
41508,2314,771.3333333333334,3,10,285,66,1.0,1,0,0
14845,4580,916.0,5,15,73,29,2.0,1,1,1
5604,1152,1152.0,1,3,564,34,1.0,0,0,0
45230,1386,693.0,2,7,240,30,2.0,0,0,0
23584,354,354.0,1,2,407,41,1.0,1,0,0
37883,2689,672.25,4,13,408,56,3.0,0,0,0
47412,803,401.5,2,3,1073,68,0.0,0,0,0
24830,10816,1352.0,8,34,222,24,3.0,0,1,1
18555,4033,1344.3333333333333,3,12,30,25,2.0,1,1,1
34997,489,489.0,1,1,487,51,0.0,0,0,0
10095,3950,658.3333333333334,6,20,104,41,4.0,1,1,1
39668,1044,522.0,2,3,170,38,2.0,0,0,0
38080,1721,573.6666666666666,3,10,253,42,1.0,0,0,0
34103,2937,734.25,4,9,228,23,3.0,1,0,0
17255,6575,1095.8333333333333,6,20,361,21,3.0,1,1,1
25926,3377,675.4,5,14,323,24,3.0,1,1,1
40647,4289,1072.25,4,14,4,36,4.0,0,1,1
41855,11778,1308.6666666666667,9,33,67,19,4.0,0,1,1
28418,1695,847.5,2,6,489,18,1.0,1,0,0
17600,2133,711.0,3,7,197,36,0.0,0,0,0
41038,1872,936.0,2,6,15,48,2.0,0,0,0
16969,1722,574.0,3,8,193,66,1.0,1,0,0
48584,4195,2097.5,2,10,82,35,0.0,0,0,0
41105,932,310.6666666666667,3,6,338,62,2.0,1,0,0
33561,1822,607.3333333333334,3,6,43,34,2.0,0,0,0
7107,1201,600.5,2,6,142,27,2.0,0,0,0
9032,5212,868.6666666666666,6,18,258,25,2.0,1,1,1
3677,160,160.0,1,1,385,43,0.0,1,0,0
11953,3777,1259.0,3,11,49,40,1.0,1,0,0
44956,1365,682.5,2,5,49,27,1.0,0,0,0
1458,2752,688.0,4,9,39,56,2.0,0,0,0
25681,1272,424.0,3,5,176,68,2.0,1,0,0
27966,2241,1120.5,2,5,782,46,1.0,0,0,0
21819,5431,775.8571428571429,7,14,146,47,4.0,1,1,1
7628,5854,1463.5,4,15,323,68,3.0,1,1,1
2846,3119,623.8,5,11,132,56,1.0,0,0,0
5799,4892,978.4,5,15,376,70,3.0,1,1,1
34958,1330,443.3333333333333,3,7,944,62,1.0,1,0,0
23939,6231,778.875,8,22,645,46,5.0,1,1,1
8408,1873,468.25,4,13,400,51,1.0,1,0,0
5191,747,373.5,2,7,666,44,1.0,0,0,0
16954,6343,1268.6,5,21,150,36,1.0,0,1,1
48731,4114,1028.5,4,12,19,36,4.0,1,1,1
14572,3526,1175.3333333333333,3,10,606,34,0.0,0,0,0
7951,3803,1267.6666666666667,3,12,821,51,2.0,1,0,0
48915,2527,631.75,4,12,118,19,1.0,1,0,0
26444,2234,446.8,5,16,41,34,3.0,1,1,1
18545,5193,865.5,6,21,148,33,5.0,0,1,1
48898,773,257.6666666666667,3,9,392,19,1.0,1,0,0
14910,888,888.0,1,4,171,27,1.0,1,0,0
17467,5378,1792.6666666666667,3,14,609,25,0.0,1,0,0
13832,1112,556.0,2,7,85,19,0.0,1,0,0
18826,4499,1124.75,4,13,129,55,4.0,1,1,1
22720,3812,762.4,5,16,144,46,3.0,0,1,1
2526,528,264.0,2,6,926,22,2.0,1,0,0
33049,4328,865.6,5,14,130,51,2.0,0,1,1
31083,4254,1418.0,3,14,252,27,1.0,1,0,0
7394,2492,623.0,4,14,19,29,1.0,1,0,0
19972,1888,472.0,4,14,304,25,1.0,1,0,0
35037,2142,714.0,3,8,382,43,2.0,0,0,0
4801,2687,1343.5,2,7,1036,37,2.0,1,0,0
49878,4200,840.0,5,19,156,58,2.0,1,1,1
24120,1994,664.6666666666666,3,8,237,65,0.0,0,0,0
7403,3726,745.2,5,18,108,69,2.0,0,1,1
49622,4473,1491.0,3,13,155,53,3.0,0,1,1
28464,3697,528.1428571428571,7,26,145,51,2.0,0,1,1
20357,2199,549.75,4,12,95,38,1.0,0,0,0
34889,1882,376.4,5,11,132,55,2.0,0,0,0
34989,1580,1580.0,1,4,444,61,0.0,1,0,0
27962,1690,845.0,2,4,141,60,1.0,0,0,0
39436,2413,603.25,4,10,172,67,3.0,1,0,0
4872,3110,518.3333333333334,6,16,48,44,5.0,1,1,1
4026,4876,1219.0,4,13,44,53,3.0,0,1,1
11921,2732,683.0,4,13,131,46,1.0,0,0,0
38485,593,148.25,4,6,320,48,3.0,0,0,0
35627,4092,1364.0,3,14,221,37,0.0,1,0,0
30617,1908,477.0,4,11,429,47,2.0,1,0,0
20402,2190,730.0,3,7,41,49,1.0,0,0,0
44813,3847,769.4,5,11,154,70,2.0,1,1,1
30653,1848,924.0,2,8,654,30,2.0,1,0,0
28459,3639,606.5,6,13,230,50,4.0,0,1,1
24031,1199,599.5,2,3,106,62,1.0,0,0,0
28695,2196,366.0,6,13,544,56,3.0,1,0,0
1733,2320,1160.0,2,10,904,64,1.0,0,0,0
27058,5472,1094.4,5,16,29,32,2.0,0,1,1
15056,2661,887.0,3,7,284,63,2.0,0,0,0
36019,185,185.0,1,5,1048,22,0.0,1,0,0
29901,856,428.0,2,4,627,50,0.0,0,0,0
19800,1026,256.5,4,12,3,20,3.0,1,0,0
22873,2062,687.3333333333334,3,9,221,63,1.0,0,0,0
31923,4712,1178.0,4,17,238,19,1.0,1,1,1
48187,5105,850.8333333333334,6,16,95,24,5.0,1,1,1
31180,2239,746.3333333333334,3,9,252,57,2.0,1,0,0
35058,813,406.5,2,4,840,42,1.0,0,0,0
17173,3117,1039.0,3,10,62,29,2.0,0,0,0
24255,517,258.5,2,4,695,49,2.0,1,0,0
35263,3758,751.6,5,12,240,37,4.0,0,1,1
2030,2764,1382.0,2,8,576,68,2.0,0,0,0
15881,1477,492.3333333333333,3,4,688,35,1.0,0,0,0
39435,2393,797.6666666666666,3,7,526,25,2.0,1,0,0
36278,3514,878.5,4,13,649,22,3.0,1,0,0
36400,1125,375.0,3,10,143,61,2.0,1,0,0
23695,876,876.0,1,2,300,64,0.0,0,0,0
15165,4874,974.8,5,15,54,25,1.0,0,1,1
24329,1691,563.6666666666666,3,7,376,35,1.0,0,0,0
31209,2015,503.75,4,9,270,23,2.0,1,0,0
43765,5961,851.5714285714286,7,21,288,50,6.0,1,1,1
20199,3108,777.0,4,14,520,28,2.0,1,0,0
4960,185,185.0,1,1,904,20,1.0,1,0,0
606,4118,1029.5,4,15,26,28,2.0,1,1,1
3540,1132,1132.0,1,4,820,48,0.0,1,0,0
22800,4300,860.0,5,15,42,28,2.0,1,1,1
9403,775,258.3333333333333,3,4,46,67,3.0,1,0,0
24744,1157,578.5,2,3,453,23,1.0,0,0,0
46482,408,136.0,3,8,144,47,1.0,0,0,0
9562,3262,1631.0,2,9,223,18,1.0,0,0,0
28270,3663,1831.5,2,8,1142,49,0.0,1,0,0
33115,1656,414.0,4,6,212,20,1.0,0,0,0
4536,3460,865.0,4,11,378,34,2.0,1,0,0
16937,2480,1240.0,2,6,869,62,1.0,0,0,0
38104,2313,1156.5,2,7,531,44,0.0,0,0,0
28876,7614,1087.7142857142858,7,29,113,54,2.0,0,1,1
49244,5844,730.5,8,21,229,25,5.0,0,1,1
22209,676,225.33333333333334,3,8,390,60,1.0,0,0,0
12482,2363,393.8333333333333,6,14,20,63,2.0,0,1,1
27980,1984,1984.0,1,4,919,70,0.0,0,0,0
33071,4637,927.4,5,16,549,30,2.0,1,1,1
8529,4031,806.2,5,16,616,69,3.0,0,1,1
42548,3893,973.25,4,12,61,58,2.0,1,1,1
13699,1145,572.5,2,5,401,68,2.0,1,0,0
43730,3176,1058.6666666666667,3,12,323,19,3.0,0,0,0
38686,2549,637.25,4,10,173,20,1.0,0,0,0
43530,2806,467.6666666666667,6,19,86,43,5.0,0,1,1
8700,6464,1077.3333333333333,6,23,43,28,3.0,0,1,1
10018,2949,737.25,4,13,178,30,3.0,0,1,1
16624,3165,1582.5,2,8,179,41,1.0,0,0,0
27541,2095,1047.5,2,5,509,19,2.0,0,0,0
25252,1431,1431.0,1,3,636,50,1.0,1,0,0
32162,840,280.0,3,8,444,67,2.0,0,0,0
44853,2646,882.0,3,8,443,57,1.0,0,0,0
6912,3778,755.6,5,17,101,65,1.0,1,1,1
9759,2025,2025.0,1,5,570,56,0.0,0,0,0
8137,3874,774.8,5,12,119,70,1.0,1,0,0
33750,4852,1617.3333333333333,3,12,316,59,2.0,1,1,1
31411,8190,910.0,9,32,33,29,4.0,0,1,1
34466,3509,701.8,5,18,314,43,0.0,1,0,0
11226,3957,1319.0,3,11,218,68,2.0,1,0,0
8407,518,172.66666666666666,3,8,558,51,2.0,0,0,0
21192,5162,1290.5,4,14,55,52,1.0,1,1,1
25192,6133,1022.1666666666666,6,23,123,34,3.0,0,1,1
5507,3051,1017.0,3,11,124,41,1.0,0,0,0
34923,1578,526.0,3,5,648,41,2.0,0,0,0
39502,2415,2415.0,1,5,1105,55,0.0,1,0,0
12303,3002,1000.6666666666666,3,11,160,44,0.0,0,0,0
41678,9040,1004.4444444444445,9,29,189,52,4.0,0,1,1
40256,3330,1110.0,3,12,763,22,1.0,0,0,0
6546,6135,1022.5,6,22,22,44,3.0,0,1,1
12300,4013,802.6,5,14,98,21,2.0,0,1,1
3327,1411,470.3333333333333,3,9,52,29,1.0,1,0,0
18475,4720,944.0,5,14,0,38,5.0,0,1,1
11083,9509,1188.625,8,29,266,57,5.0,1,1,1
23761,1335,667.5,2,6,359,55,2.0,1,0,0
6039,5398,1349.5,4,14,51,62,3.0,0,1,1
35951,1426,475.3333333333333,3,5,102,26,1.0,0,0,0
22239,6550,1637.5,4,16,677,58,2.0,1,1,1
31938,2314,462.8,5,8,163,37,2.0,1,0,0
23808,5279,1055.8,5,21,62,30,2.0,0,1,1
34370,1937,645.6666666666666,3,10,865,21,3.0,1,0,0
23501,304,152.0,2,4,749,38,2.0,0,0,0
34764,4111,1027.75,4,18,968,46,3.0,1,1,1
23717,1804,902.0,2,8,974,58,1.0,1,0,0
36977,3873,645.5,6,22,163,18,3.0,0,1,1
13327,584,292.0,2,8,507,25,0.0,0,0,0
22765,1491,372.75,4,13,272,53,1.0,1,0,0
47036,5415,1353.75,4,16,224,50,3.0,0,1,1
44726,3943,985.75,4,14,311,19,2.0,1,1,1
12831,3935,983.75,4,12,51,40,2.0,1,1,1
4756,863,287.6666666666667,3,5,219,43,0.0,1,0,0
48115,1761,587.0,3,14,143,39,0.0,0,0,0
725,1664,554.6666666666666,3,6,507,22,2.0,0,0,0
28918,4497,749.5,6,16,214,47,4.0,0,1,1
22440,2051,683.6666666666666,3,10,555,67,1.0,0,0,0
38276,6292,1048.6666666666667,6,24,419,48,2.0,0,1,1
33395,1514,757.0,2,4,178,19,1.0,0,0,0
47425,3208,1069.3333333333333,3,10,63,22,2.0,1,0,0
12040,1650,412.5,4,10,473,60,4.0,0,0,0
22629,2273,757.6666666666666,3,10,646,22,1.0,1,0,0
40018,4621,660.1428571428571,7,24,209,37,5.0,0,1,1
4831,2950,1475.0,2,8,334,68,0.0,1,0,0
38424,5066,1013.2,5,17,37,27,2.0,1,1,1
441,4229,1057.25,4,19,217,31,1.0,1,1,1
11436,174,174.0,1,2,885,63,1.0,1,0,0
48879,84,84.0,1,3,934,18,1.0,0,0,0
7617,4064,580.5714285714286,7,21,328,37,3.0,1,1,1
34285,7556,1259.3333333333333,6,26,118,61,3.0,1,1,1
5748,4087,817.4,5,19,95,62,4.0,0,1,1
40150,1159,386.3333333333333,3,4,138,21,1.0,0,0,0
21084,2139,713.0,3,10,473,59,2.0,1,0,0
33461,3572,1190.6666666666667,3,12,77,59,1.0,0,0,0
30057,1912,956.0,2,9,238,42,2.0,1,0,0
42714,1587,529.0,3,5,1069,19,2.0,0,0,0
30977,2787,929.0,3,9,366,22,0.0,1,0,0
14847,8173,743.0,11,25,57,18,6.0,0,1,1
44797,1005,335.0,3,6,515,52,0.0,0,0,0
34672,1718,572.6666666666666,3,10,852,41,1.0,0,0,0
27845,4203,1401.0,3,11,97,57,2.0,0,1,1
39663,1034,344.6666666666667,3,9,561,58,2.0,1,0,0
47493,4415,1103.75,4,13,556,57,2.0,1,1,1
44110,3087,771.75,4,14,37,33,1.0,1,0,0
10585,2630,876.6666666666666,3,10,204,20,1.0,1,0,0
49198,895,298.3333333333333,3,5,545,41,0.0,0,0,0
36373,4286,714.3333333333334,6,14,501,57,2.0,0,1,1
31948,3444,492.0,7,16,140,28,4.0,1,1,1
40207,1377,459.0,3,9,566,49,2.0,0,0,0
43153,8330,1041.25,8,30,182,64,4.0,1,1,1
14946,1276,255.2,5,9,741,28,4.0,1,0,0
44597,1565,521.6666666666666,3,12,237,25,0.0,1,0,0
7667,1608,536.0,3,7,2,47,2.0,0,0,0
162,1213,404.3333333333333,3,9,976,55,0.0,0,0,0
21737,2735,547.0,5,18,111,54,1.0,0,1,1
9068,346,346.0,1,1,783,41,1.0,0,0,0
1637,3460,576.6666666666666,6,17,539,53,3.0,1,1,1
21862,2325,775.0,3,9,569,29,1.0,0,0,0
41626,3846,1282.0,3,11,562,58,2.0,1,0,0
46362,2559,639.75,4,15,292,58,4.0,1,1,1
47236,6006,1501.5,4,16,63,46,0.0,1,1,1
37812,38,38.0,1,1,213,40,0.0,0,0,0
36604,2751,917.0,3,12,158,18,1.0,0,0,0
48404,5527,921.1666666666666,6,21,26,55,4.0,0,1,1
3740,5425,1085.0,5,17,81,49,2.0,1,1,1
26684,3571,1785.5,2,8,538,57,0.0,0,0,0
33643,880,880.0,1,2,403,67,0.0,1,0,0
10770,4671,1167.75,4,15,41,63,2.0,1,1,1
31851,968,968.0,1,4,14,70,1.0,0,0,0
28937,62,62.0,1,1,275,48,1.0,1,0,0
30566,5518,1103.6,5,19,549,40,0.0,0,1,1
29337,435,435.0,1,1,485,65,0.0,1,0,0
37381,2720,906.6666666666666,3,8,631,31,2.0,0,0,0
39591,842,421.0,2,5,243,62,0.0,0,0,0
9256,2458,819.3333333333334,3,11,308,59,2.0,0,0,0
40793,990,495.0,2,9,775,56,1.0,1,0,0
41861,2550,510.0,5,11,121,41,3.0,0,1,1
35321,1172,293.0,4,11,216,36,2.0,1,0,0
27727,620,310.0,2,5,38,26,1.0,0,0,0
10688,2752,458.6666666666667,6,17,324,64,5.0,0,1,1
46196,1434,478.0,3,7,559,29,3.0,1,0,0
37710,1650,550.0,3,9,224,23,3.0,1,0,0
26063,2983,1491.5,2,7,182,43,1.0,1,0,0
18863,4172,695.3333333333334,6,17,221,49,3.0,1,1,1
31096,2169,542.25,4,12,8,32,0.0,1,0,0
40186,1012,506.0,2,6,259,53,2.0,1,0,0
22346,2296,574.0,4,11,54,63,2.0,1,0,0
27085,4133,1377.6666666666667,3,13,886,49,1.0,0,0,0
26349,3506,701.2,5,15,234,31,2.0,1,1,1
11229,3357,839.25,4,12,125,69,2.0,0,0,0
42643,3992,665.3333333333334,6,19,118,37,3.0,0,1,1
31612,550,275.0,2,5,861,57,1.0,1,0,0
47856,7380,1054.2857142857142,7,25,17,38,2.0,0,1,1
49144,3225,806.25,4,12,117,28,1.0,0,0,0
44685,1715,857.5,2,6,1197,65,1.0,1,0,0
49670,675,168.75,4,9,429,48,2.0,1,0,0
882,4076,1019.0,4,10,122,60,2.0,1,1,1
39632,2868,1434.0,2,8,110,39,1.0,0,0,0
11293,1311,655.5,2,3,287,46,1.0,0,0,0
25002,952,476.0,2,3,287,63,0.0,1,0,0
32785,1411,352.75,4,6,476,41,1.0,1,0,0
47118,2760,920.0,3,9,35,43,1.0,0,0,0
42328,4102,820.4,5,16,114,56,3.0,1,1,1
37917,2656,1328.0,2,8,400,48,1.0,1,0,0
19842,662,165.5,4,12,557,36,1.0,0,0,0
36261,3627,725.4,5,12,279,54,2.0,0,1,1
4285,944,472.0,2,3,745,48,2.0,0,0,0
19437,4538,907.6,5,18,402,43,4.0,0,1,1
11664,22,22.0,1,1,732,38,0.0,0,0,0
26694,1789,447.25,4,9,125,21,1.0,1,0,0
18055,2643,881.0,3,8,95,20,3.0,1,0,0
29088,3292,1097.3333333333333,3,11,565,66,1.0,0,0,0
19801,4515,1505.0,3,10,398,55,3.0,1,1,1
7124,3236,809.0,4,10,738,47,3.0,0,0,0
11894,887,443.5,2,3,176,33,0.0,1,0,0
36953,4874,974.8,5,16,316,42,1.0,0,1,1
47070,2095,1047.5,2,7,817,21,1.0,1,0,0
43048,375,375.0,1,5,1323,69,0.0,1,0,0
7735,2238,559.5,4,10,203,57,2.0,0,0,0
1922,4630,926.0,5,14,565,22,3.0,1,1,1
23554,2183,727.6666666666666,3,8,19,19,3.0,0,0,0
3759,3362,672.4,5,16,82,67,1.0,1,1,1
1086,2487,621.75,4,13,550,61,1.0,1,0,0
44586,554,277.0,2,3,317,69,0.0,1,0,0
12872,656,328.0,2,2,705,68,1.0,1,0,0
16914,5693,948.8333333333334,6,15,12,30,3.0,1,1,1
10170,3975,993.75,4,9,8,36,2.0,0,0,0
8924,2216,554.0,4,8,317,18,3.0,1,0,0
3202,868,868.0,1,2,984,34,1.0,0,0,0
43992,2761,690.25,4,15,27,60,1.0,0,0,0
39388,1445,481.6666666666667,3,9,206,60,3.0,1,0,0
21792,2518,503.6,5,10,250,32,1.0,1,0,0
28163,5063,1012.6,5,16,292,23,2.0,0,1,1
21929,2197,439.4,5,15,122,22,1.0,0,0,0
8743,1778,592.6666666666666,3,8,325,42,0.0,1,0,0
38747,3256,814.0,4,9,184,53,2.0,1,0,0
30715,4414,1103.5,4,15,120,50,2.0,1,1,1
43438,4691,1172.75,4,18,209,64,2.0,1,1,1
10080,3027,1009.0,3,8,541,61,0.0,1,0,0
12605,4367,873.4,5,23,174,32,2.0,1,1,1
23470,2143,535.75,4,10,313,36,2.0,0,0,0
2696,754,377.0,2,7,802,69,2.0,1,0,0
29910,4179,835.8,5,14,163,46,1.0,1,1,1
36601,2614,653.5,4,11,684,34,3.0,0,0,0
30737,1528,509.3333333333333,3,9,144,49,1.0,0,0,0
8341,2280,1140.0,2,6,213,37,1.0,0,0,0
9067,4863,694.7142857142857,7,19,506,50,5.0,1,1,1
21996,2442,610.5,4,11,188,52,2.0,0,0,0
37879,3341,1113.6666666666667,3,9,523,35,2.0,1,0,0
38591,277,138.5,2,4,59,58,1.0,1,0,0
14655,2515,628.75,4,10,504,35,2.0,0,0,0
3889,1917,958.5,2,7,392,39,1.0,0,0,0
9286,2718,1359.0,2,6,1053,65,2.0,1,0,0
18739,3426,1142.0,3,10,116,43,3.0,0,0,0
46685,425,212.5,2,5,73,49,1.0,0,0,0
4984,484,484.0,1,4,947,34,1.0,0,0,0
42871,1580,790.0,2,6,54,51,1.0,1,0,0
16621,2102,700.6666666666666,3,8,78,42,2.0,0,0,0
9455,93,93.0,1,1,208,19,1.0,0,0,0
19864,3600,1200.0,3,12,94,63,3.0,1,1,1
16742,1009,336.3333333333333,3,10,246,31,2.0,0,0,0
12128,5335,762.1428571428571,7,27,19,34,4.0,0,1,1
36881,3715,928.75,4,18,309,31,2.0,1,1,1
39620,2959,493.1666666666667,6,10,189,36,4.0,1,1,1
44755,3402,850.5,4,10,280,47,2.0,0,0,0
39952,334,334.0,1,2,1283,47,1.0,0,0,0
15315,2579,644.75,4,13,18,41,2.0,0,0,0
19850,3527,587.8333333333334,6,14,168,47,5.0,0,1,1
14673,7361,1051.5714285714287,7,27,155,22,4.0,1,1,1
19586,5249,1312.25,4,12,124,56,2.0,0,1,1
6641,3674,1224.6666666666667,3,12,211,69,1.0,0,0,0
29667,1113,556.5,2,4,66,59,2.0,1,0,0
28606,2575,1287.5,2,9,99,57,1.0,0,0,0
38606,1742,580.6666666666666,3,8,176,43,1.0,1,0,0
49902,7134,1019.1428571428571,7,21,83,63,2.0,0,1,1
7573,4402,1467.3333333333333,3,11,345,68,1.0,0,0,0
40159,3052,610.4,5,14,69,40,2.0,0,1,1
41751,2244,748.0,3,12,63,53,0.0,1,0,0
13061,1926,642.0,3,7,647,66,2.0,1,0,0
4291,2348,782.6666666666666,3,11,143,42,1.0,0,0,0
54,1244,311.0,4,7,120,28,2.0,1,0,0
25445,4150,691.6666666666666,6,15,134,61,4.0,1,1,1
41250,1008,504.0,2,8,242,28,1.0,0,0,0
13684,5156,1289.0,4,16,154,39,0.0,1,1,1
17164,812,406.0,2,7,788,25,0.0,0,0,0
4282,1766,883.0,2,5,645,38,2.0,1,0,0
1491,10487,1165.2222222222222,9,31,25,54,5.0,1,1,1
34841,3595,898.75,4,10,537,66,3.0,1,0,0
28516,695,347.5,2,3,439,40,2.0,1,0,0
25889,322,161.0,2,6,112,39,1.0,0,0,0
31215,520,260.0,2,3,230,68,0.0,0,0,0
30713,5766,961.0,6,21,82,21,4.0,0,1,1
47582,1936,484.0,4,7,96,67,3.0,1,0,0
45262,1322,440.6666666666667,3,8,228,55,0.0,0,0,0
38058,214,107.0,2,4,162,60,2.0,0,0,0
32503,2789,929.6666666666666,3,12,284,51,1.0,1,0,0
33957,604,302.0,2,7,6,34,2.0,0,0,0
42840,1304,1304.0,1,4,1283,66,0.0,1,0,0
13696,1183,591.5,2,5,342,61,1.0,1,0,0
3394,4746,949.2,5,13,55,19,2.0,0,1,1
28711,5941,990.1666666666666,6,19,175,40,4.0,0,1,1
47734,1370,456.6666666666667,3,8,649,19,1.0,0,0,0
20620,2163,1081.5,2,5,200,69,1.0,0,0,0
39463,1588,1588.0,1,4,182,48,0.0,0,0,0
10336,1300,650.0,2,6,435,39,2.0,0,0,0
27593,5876,979.3333333333334,6,24,100,39,1.0,1,1,1
